# ----------------------------------------
# Visão geral do engajamento
# Conta: CRP SP
# Propriedade: Site - GA4
# ----------------------------------------
#  
# Data de início: 20241006
# Data de término: 20251006
"Notícia CRP SP promove I Seminário sobre Psicologia, Direitos Humanos e Envelhecimento",92
Notícia Cadastro Nacional de Psicólogos: recadastre-se até 4 de agosto,92
Notícia Ulapsi 2025 - Garanta sua participação com taxa reduzida de inscrição,92
Notícia Você sabia que o CRP SP acompanha editais de concursos?,92
"Resultados para ""Tabela honorários""",92
"Resultados para ""entrar""",92
"Resultados para ""pessoa jurídica""",92
"Resultados para ""receita saúde""",92
Validação de Diploma,92
"Resultados para ""Testes""",91
"Resultados para ""eventos""",91
Notícia 50 anos do CRP SP. É conhecendo que a gente se entende,90
Notícia Acompanhe as mobilizações do Conselho e suas subsedes no #CRPSPAcontece,90
Notícia CRP SP parabeniza psicóloga Fernanda Magano por eleição à presidência do Conselho Nacional de Saúde,90
"Resultados para ""setembro amarelo""",90
"Notícia Agora, você pode quitar seus débitos com o CRP SP com cartão de crédito",89
Notícia CRP SP na Mídia: Assédio contra psicólogas no atendimento online ganha repercussão,89
Notícia Nota de pesar: o CRP SP lamenta o falecimento da psicóloga Marina Rico Bereta,89
"Resultados para ""neuropsicologia""",89
Notícia 18 de Maio – Dia Nacional de Combate ao Abuso e à Exploração Sexual de Crianças e Adolescentes,88
Notícia Assembleia Geral Ordinária On-line mantém valor da anuidade para 2022,88
Notícia Contatos das Subsedes do CRP SP,88
"Resultados para ""eleição 2025""",88
"Resultados para ""serviços""",88
Unknown Property,88
Notícia 1º Congresso de Psicologia Clínica e Psicoterapias do CRP SP: prorrogado prazo para submissão de trabalhos,87
Notícia O problema do vício de crianças e adolescentes em jogos on-line,86
"Resultados para ""Fale conosco""",86
"Resultados para ""codigo de etica""",86
Notícia Baixe o livro: <em>Suicídio e os Desafios para a Psicologia</em>,85
Notícia Comunicado Detran nº 001/2015 - Título de especialista,85
"Resultados para ""titulo de especialista""",85
Notícia CRP SP promove live sobre desafios e perspectivas do envelhecimento LGBTQIA+ no Brasil,84
"Resultados para ""E-mail""",84
"Resultados para ""Profissionais""",84
Notícia Como está o seu prontuário ?,83
"Resultados para ""Consultar profissional""",83
"Resultados para ""estágio""",83
"Resultados para ""psicologia comunitaria""",83
Educação e Inclusão,82
Notícia 6º Simpósio de Saúde e Bem-Estar para Profissionais de Saúde,82
"Resultados para ""certidao de regularidade""",82
"Resultados para ""psicologia escolar""",82
Notícia CRP SP na Mídia: Dia Mundial da Conscientização do Autismo,81
Notícia Confira o material produzido pelo CRP SP para recém-formados(as). Veja como se inscrever.,81
Notícia Confira o prazo de pagamento da anuidade 2020 com desconto de 5% ou em parcelas ,81
Notícias - psicologia,81
"Resultados para ""certidao negativa""",81
"Resultados para ""reativar crp""",81
"Resultados para ""requerimentos""",81
Notícia Conselho divulga nota técnica orientando o psicólogo no contexto escolar e educacional,79
Notícias - ON-LINE,79
"Resultados para ""debitos""",79
"Resultados para ""psicologia organizacional""",79
"Resultados para ""suicídio""",79
Notícia Comissão de Ética (COE) informa sobre atualização e regularização de documentos de representações e processos éticos,78
Notícia Convocação para Assembleia Geral orçamentária,78
Notícia Manifesto sobre o Uso da Linguagem Neutra do CRP SP,78
Psicóloga/o / Pessoa Atendida no Exterior,78
Notícia CRP SP e OAB SP discutem atuação de advogadas/os nos processos éticos da Psicologia,77
Notícia Resolução do CFP que disciplina uso de tecnologias digitais no exercício da Psicologia já está em vigor; plataforma e-Psi será encerrada,77
"Resultados para ""inscrição crp""",77
"Resultados para ""justificativa""",77
Notícia III Prêmio Jonathas Salathiel: conheça os trabalhos premiados,76
Notícia Revolta dos Malês e a importância da preservação das memórias dos povos africanos e afro-brasileiros,76
"Resultados para ""Requerimento de inscrição de pessoa jurídica/‌ficha cadastral:""",76
"Resultados para ""carta de solicitação de renovação de certificado""",76
Notícia Assembleia elege comissão responsável pela próxima eleição do CRP SP,75
Notícia Atualização cadastral,75
Notícia Nova funcionalidade permite emissão de recibos pelo aplicativo da Receita Federal,75
Notícia #CRPArticula - CRP SP firma protocolo de cooperação com Governo do Estado de São Paulo no lançamento da campanha “SP Sempre Alerta - Operação Chuvas 2024/2025”,74
Notícia CRP SP lança a terceira edição do Manual de Psicologia e Direitos Humanos: compromisso ético com as transformações sociais,74
Notícia Conselho Regional de Psicologia de São Paulo empossa XVIII Plenário,74
Recibos e Notas Fiscais,74
"Resultados para ""LOGIN""",74
"Resultados para ""psicologia do transito""",74
Notícia CRP SP realiza 12º Corepsi,73
Notícia Outubro inclusivo: reflexões jurídicas sobre inclusão e direitos com especialistas,73
Notícia Você conhece o Código de Ética Profissional da/o Psicóloga/o?,73
"Resultados para ""Atestado""",73
"Resultados para ""Estágio""",73
Gravação de Atendimento,72
"Resultados para ""Crp ativo""",72
"Resultados para ""Isenção""",72
"Resultados para ""consultar""",72
"Resultados para ""honorarios""",72
Saúde Suplementar / Planos de Saúde,72
Notícia CFP divulga relatório sobre Avaliação Psicológica,71
Notícia CRP SP recebe representações por e-mail,71
"Resultados para ""CRP ACOLHE""",71
"Resultados para ""Débitos""",71
"Resultados para ""Entrar""",71
"Resultados para ""cancelar""",71
"Resultados para ""deficiência""",71
"Resultados para ""responsabilidade técnica""",71
"Resultados para ""tabela""",71
Notícia CRP SP e Sindicato dos Jornalistas do Estado de São Paulo Discutem Saúde Mental,70
Notícia Você sabia que um processo ético pode ir para a mediação a qualquer momento?,70
Notícia 19 de agosto: Dia da Luta da População em Situação de Rua,69
Notícia Siga o canal de notícias do CRP SP no WhatsApp,69
Psicologia e Religião,69
"Resultados para ""boleto anuidade 2025""",69
Notícia 8 de março: Dia Internacional da Mulher,68
Notícia CRP SP orienta sobre exame criminológico em conformidade com a Resolução 36/2024 do CNPCP,68
"Resultados para ""Parcelamento""",68
"Resultados para ""Recibo""",68
"Resultados para ""psicologia clinica""",68
Notícia 14 de abril: Dia Nacional de Luta pela Educação Inclusiva,67
Notícia CRP SP chega aos 50 anos mudando o paradigma de gestão; assista aos vídeos,67
Notícia CRP SP divulga resultados dos pré-Corepsis,67
"Resultados para ""autismo""",67
"Resultados para ""laudo""",67
"Resultados para ""psicologia juridica""",67
Notícia 28 de Junho: Dia Internacional do Orgulho LGBTQIA+,66
"Resultados para ""INSCRIÇÃO""",66
"Resultados para ""e-cip""",66
Notícia A partir de agora o Psicólogo poderá se inscrever no SIMPLES NACIONAL,65
Notícia Convênio entre CRP SP e SESC é extinto,65
Notícia Oficina “No Lugar Dela” percorre subsedes e propõe reflexão sobre violência contra mulheres,65
Notícia Saiba como serão as eleições do CRP SP!,65
"Notícia Subcomissão de PICS, Maconha e Psicodélicos em reunião aberta à categoria",65
"Resultados para ""E-psi""",65
"Resultados para ""honorários""",65
"Resultados para ""online""",65
"Resultados para ""responsabilidade tecnica""",65
"Resultados para ""aviso de recebimento da carteira profissional""",64
"Resultados para ""e psi""",64
"Resultados para ""escolar""",64
"Resultados para ""inscrição pessoa juridica""",64
"Resultados para ""justificar voto""",64
Notícia 23 e 24 de abril: Dia Nacional da Educação de Surdos e Dia Nacional da Língua Brasileira de Sinais,63
"Notícia Ano novo, contato novo? Atualize seu cadastro no CRP SP!",63
Notícia CRP SP faz alerta a profissionais que fazem esta avaliação para uso de armas de fogo,63
Notícia CRP SP na mídia: Psicologia em diálogo com a sociedade,63
"Resultados para ""Agendar""",63
"Resultados para ""Especialização""",63
"Resultados para ""anuidade pessoa juridica""",63
"Resultados para ""etica""",63
Notícia 08 de abril: Dia Mundial de Combate ao Câncer,62
Notícia 29 de agosto: Dia da Visibilidade Lésbica,62
Notícia CRP SP responde: Quais as orientações sobre atendimento presencial?,62
"Resultados para ""Cartilha""",62
"Resultados para ""declaração de regularidade""",62
Notícia CRP SP inicia envio dos boletos da anuidade de 2021 pelos Correios,61
Notícia CRPs recebem nova orientação sobre o registro de diploma de bacharel,61
"Resultados para ""Título especialista""",61
"Resultados para ""sigilo""",61
Notícia Crepop: fortalecendo a Psicologia nas Políticas Públicas,60
"Notícia Em matéria para TV Vanguarda, conselheiro do CRP SP orienta atuação de psicólogas/os em casos de crimes relatados no atendimento",60
"Resultados para ""30 horas""",60
"Resultados para ""CNPJ""",60
"Resultados para ""prontuario""",60
"Resultados para ""responsável técnico""",60
Vol. 12 - Políticas de Saúde Mental e Juventude nas Fronteiras Psi-Jurídicas/Contra o capacitismo e pela acessibilidade,60
"Resultados para ""Regularidade""",59
"Resultados para ""resoluções""",59
Notícia ANS divulga Resolução Normativa; confira as mudanças para a Psicologia,58
Notícia Estão abertas as inscrições para concurso de Título de Especialista que acontece em agosto,58
"Resultados para ""Inscritos""",58
"Resultados para ""Prêmio""",58
"Resultados para ""Receita saúde""",58
"Resultados para ""e-mail""",58
Notícia CRP SP realiza o Seminário Estadual do Crepop — Referências Técnicas para a Atuação de Psicólogas/os na Saúde em São José do Rio Preto,57
Notícia Concurso de Título de Especialista: inscrições abertas para 10 especialidades,57
"Notícia Posicionamento do Sistema Conselhos de Psicologia para a questão da psicologia, religião e espiritualidade",57
"Resultados para ""Pessoa juridica""",57
"Resultados para ""Valores""",57
"Resultados para ""certidão de ética""",57
"Resultados para ""especialização""",57
"Resultados para ""pagamentos""",57
"Resultados para ""suicidio""",57
Notícia Anote na agenda! Assembleia Geral Extraordinária sobre a nova CIP acontecerá em 13/06,56
"Notícia CRP SP promove I Encontro Paulista sobre Psicologia, maconha e políticas sobre substâncias",56
Notícia CRP SP publica Relatório de Gestão 2022-2025 destacando avanços e compromisso social da Psicologia,56
Notícia O CFP quer saber sua opinião sobre o título de especialista,56
Notícia Pesquisa: Atuação de psicólogas/os no Sistema de Justiça,56
Notícias - boletos,56
"Resultados para ""Vagas""",56
"Resultados para ""identidade profissional""",56
Notícia Receita Saúde para psicólogas e psicólogos - Live conjunta CRP SP e Receita Federal,55
Registro / Porte de Arma de Fogo,55
"Resultados para ""Serviços""",55
"Resultados para ""anamnese""",55
Indicação de Cursos / Profissionais,54
"Notícia I Encontro Paulista Sobre Psicologia, Maconha e Políticas Sobre Substâncias - Roda de Conversa Para Psicólogas/os, com a Subcomissão de Pics, Maconha e Psicodélicos",54
Notícia Pesquisa de atendimento,54
Notícia Psicólogos (as) que votam pela internet poderão gerar sua senha até 27 de agosto,54
Notícias - Consulta Pública,54
"Resultados para ""Agenda""",54
"Resultados para ""CONSULTA""",54
"Resultados para ""Cancelar""",54
"Resultados para ""Tabela de valores""",54
"Resultados para ""denúncia""",54
Impressos / Revista Práticas Psi,53
Notícia 2.508ª Plenária do CRP SP define diretrizes para fortalecer a Psicologia e a atuação profissional,53
Notícia CFP divulga resultado de concurso para título de especialista.,53
Notícia CRP SP Na Mídia. Janeiro Branco busca chamar a atenção sobre a importância da saúde mental,53
"Resultados para ""Consulta CRP""",53
"Resultados para ""Definições especialidades da Psicologia""",53
"Resultados para ""RT""",53
"Resultados para ""Reativar crp""",53
"Resultados para ""Solange Pereira do Nascimento""",53
"Resultados para ""consultar profissional""",53
"Resultados para ""meus requerimentos""",53
"Resultados para ""relatório""",53
"Resultados para ""ética""",53
Violência contra a mulher,53
Notícia 27 de agosto: Dia da/o Psicóloga/o,52
Notícia Atuação de psicólogas/os na educação básica é tema de seminário do Crepop São Paulo,52
Notícia Tempo de duração de uma sessão de atendimento em Psicoterapia,52
"Resultados para ""Certidão de Regularidade""",52
"Resultados para ""Emitir boleto""",52
"Resultados para ""Receita saude""",52
"Resultados para ""comprovante""",52
"Resultados para ""eleiçoes""",52
"Resultados para ""meus agendamentos""",52
"Resultados para ""pessoa fisica""",52
"Resultados para ""pj""",52
Notícia 18 de Maio - Dia Nacional da Luta Antimanicomial,51
Notícia Nota de pesar: Iray Carone,51
"Resultados para ""Campinas""",51
"Resultados para ""Chatbot""",51
"Resultados para ""Consultar CRP""",51
"Resultados para ""Código de etica""",51
"Resultados para ""cancelar crp""",51
"Resultados para ""definitiva""",51
Notícia 2473ª Plenária Ordinária do CRP SP debate políticas institucionais,50
Notícia CRP SP prorroga divulgação de resultado do IX Prêmio Arthur Bispo do Rosário,50
Notícia CRP SP responde: Quais os casos vedados e inadequados no atendimento à distância,50
Notícia Os boletos das parcelas 4 e 5 da anuidade de 2020 já podem ser gerados no site,50
Notícia Piso Salarial: o necessário debate sobre as condições dignas de trabalho,50
Notícia Prefeituras do Interior retificam concursos públicos,50
Notícia Você sabia que o CRP SP não oferta cursos?,50
Número 13/Orientações sobre a Prática Profissional,50
"Resultados para ""Anais""",50
"Resultados para ""Anuidade atrasada""",50
"Resultados para ""Atendimento on-line""",50
"Resultados para ""Boletos 2025""",50
"Resultados para ""Cnpj""",50
"Resultados para ""Resolução""",50
"Resultados para ""autorização para envio de comunicações eletronicas""",50
"Resultados para ""boletos 2025""",50
"Resultados para ""carteira de identidade profissional""",50
